production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
23761,2024-07-26,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.01126,W,777.09418
23762,2024-07-26,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.85036,N,1719.17187
23763,2024-07-26,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,13.53677,W,0.0
23764,2024-07-26,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,19.07616,W,0.0
23765,2024-07-26,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,8.14615,W,0.0
23766,2024-07-26,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.19545,NE,523.60748
23767,2024-07-26,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,20.69399,NW,0.0
23768,2024-07-26,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.09222,N,1518.72825
23769,2024-07-26,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.40486,SW,1567.78558
23770,2024-07-26,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.86697,SW,839.6176
23771,2024-07-26,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.21711,W,1401.50934
23772,2024-07-26,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.54033,NE,685.47945
23773,2024-07-26,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.12247,NW,1430.62902
23774,2024-07-26,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.69828,W,579.02271
23775,2024-07-26,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.15941,S,962.17004
23776,2024-07-26,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.26039,NE,1536.33428
23777,2024-07-26,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.89163,NE,971.72909
23778,2024-07-26,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.59263,S,1681.67671
23779,2024-07-26,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.71497,N,1806.16752
23780,2024-07-26,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.84888,S,1028.06869
23781,2024-07-26,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.00034,N,1804.15136
23782,2024-07-26,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.51202,N,1421.04923
23783,2024-07-26,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.33032,N,605.14475
23784,2024-07-26,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.10943,W,1459.29209
23785,2024-07-26,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.07215,W,1789.94058
23786,2024-07-26,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.0601,NW,1671.40356
23787,2024-07-26,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,5.82598,SE,0.0
23788,2024-07-26,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.81616,W,619.62452
23789,2024-07-26,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.79625,NW,536.26243
23790,2024-07-26,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.46648,E,1244.38864
23791,2024-07-26,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.52782,W,1009.20513
23792,2024-07-26,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.07376,NW,1849.7769
23793,2024-07-26,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,13.85973,W,0.0
23794,2024-07-26,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.27053,E,1064.23591
23795,2024-07-26,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.30582,N,809.35208
23796,2024-07-26,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.22316,SW,1355.86443
