production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
19873,2024-07-17,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.93365,N,1582.12427
19874,2024-07-17,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.98924,N,1025.54363
19875,2024-07-17,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.23232,SW,1116.52915
19876,2024-07-17,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.40803,S,1789.15278
19877,2024-07-17,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.50027,W,1757.6201
19878,2024-07-17,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.57082,SE,1029.09191
19879,2024-07-17,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.46093,E,1105.57105
19880,2024-07-17,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.94411,SE,1325.37487
19881,2024-07-17,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.20065,W,1682.10198
19882,2024-07-17,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.23053,N,687.38896
19883,2024-07-17,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.58421,W,1309.65884
19884,2024-07-17,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.45222,N,1400.62878
19885,2024-07-17,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.11929,W,1263.59495
19886,2024-07-17,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.62386,S,1695.90711
19887,2024-07-17,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.74947,S,1911.35236
19888,2024-07-17,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.09248,W,1054.95012
19889,2024-07-17,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.3934,W,919.39122
19890,2024-07-17,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.12074,SW,820.09808
19891,2024-07-17,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.28474,NW,1697.169
19892,2024-07-17,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.09307,S,1531.66325
19893,2024-07-17,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.45479,N,611.74814
19894,2024-07-17,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.19237,NW,580.47082
19895,2024-07-17,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.32844,S,1494.51086
19896,2024-07-17,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.11311,W,1887.48254
19897,2024-07-17,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.00722,NE,1150.24231
19898,2024-07-17,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,13.70304,NW,0.0
19899,2024-07-17,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.07021,SE,1861.72916
19900,2024-07-17,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.89237,NW,613.29093
19901,2024-07-17,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.69487,W,870.55011
19902,2024-07-17,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.87151,E,1115.54949
19903,2024-07-17,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.19946,E,1127.56151
19904,2024-07-17,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,4.21801,N,0.0
19905,2024-07-17,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.35464,SE,1395.32111
19906,2024-07-17,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.35081,N,1693.92532
19907,2024-07-17,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.09349,W,1016.91089
19908,2024-07-17,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.12039,SE,878.82208
