production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
22465,2024-07-23,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.98536,N,968.94802
22466,2024-07-23,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.37249,E,1030.97768
22467,2024-07-23,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.00133,N,802.50863
22468,2024-07-23,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.21919,N,1468.04101
22469,2024-07-23,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.03205,E,1912.9744
22470,2024-07-23,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.93886,NW,750.77794
22471,2024-07-23,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.0983,NE,1501.68636
22472,2024-07-23,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.3292,SE,1091.98192
22473,2024-07-23,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.99948,SW,1705.6034
22474,2024-07-23,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.02223,SW,1991.1841
22475,2024-07-23,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.89414,W,523.27305
22476,2024-07-23,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.12231,SE,1590.81213
22477,2024-07-23,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.8337,E,1067.4871
22478,2024-07-23,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,13.19239,N,0.0
22479,2024-07-23,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.30098,NW,1302.56353
22480,2024-07-23,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.5313,E,1121.60363
22481,2024-07-23,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.07723,SE,556.86806
22482,2024-07-23,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.44293,S,1693.84367
22483,2024-07-23,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.65685,NW,1236.80062
22484,2024-07-23,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.32744,S,1403.47619
22485,2024-07-23,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.90089,N,1061.59312
22486,2024-07-23,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.24906,NW,727.09563
22487,2024-07-23,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.7491,N,1554.59873
22488,2024-07-23,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.85712,W,776.04999
22489,2024-07-23,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.12965,SW,1658.66082
