production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
23329,2024-07-25,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.84916,NE,1402.06253
23330,2024-07-25,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.64191,W,1246.40087
23331,2024-07-25,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.36953,W,595.83217
23332,2024-07-25,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.88507,E,886.03339
23333,2024-07-25,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.59432,W,1753.99778
23334,2024-07-25,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.65709,NW,1217.91676
23335,2024-07-25,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.27336,NE,793.56422
23336,2024-07-25,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.21832,W,1541.03785
23337,2024-07-25,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.29282,E,1137.94714
23338,2024-07-25,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.36642,S,944.99591
23339,2024-07-25,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,18.71634,W,0.0
23340,2024-07-25,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.3907,S,1604.15641
23341,2024-07-25,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.54958,SW,1898.18873
23342,2024-07-25,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.69522,E,1280.11438
23343,2024-07-25,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.49095,N,1384.94588
23344,2024-07-25,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.47495,SE,858.8481
