production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
20305,2024-07-18,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.39559,E,533.95755
20306,2024-07-18,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.89935,N,771.77338
20307,2024-07-18,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.89635,NE,883.07277
20308,2024-07-18,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.71996,SW,1128.43876
20309,2024-07-18,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.81131,N,870.35461
20310,2024-07-18,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.00477,W,1734.46033
20311,2024-07-18,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.44754,W,600.01079
20312,2024-07-18,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.42009,W,555.04912
20313,2024-07-18,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.84392,SW,1302.74654
20314,2024-07-18,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.23262,W,1438.2232
20315,2024-07-18,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.86273,W,1645.52656
20316,2024-07-18,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.23419,NE,1744.01816
20317,2024-07-18,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.29546,N,1821.1355
20318,2024-07-18,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.53449,S,1830.04566
20319,2024-07-18,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.8699,NW,1781.47591
20320,2024-07-18,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.72435,S,1082.21932
20321,2024-07-18,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.87116,NE,1275.98483
20322,2024-07-18,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.18434,SW,1953.66756
20323,2024-07-18,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.71933,N,1509.22681
20324,2024-07-18,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.69914,N,1658.70526
20325,2024-07-18,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.30383,E,1051.55608
20326,2024-07-18,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.44927,N,1191.20069
20327,2024-07-18,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.87348,S,752.52491
20328,2024-07-18,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.23399,E,1357.78381
20329,2024-07-18,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,24.07104,W,0.0
20330,2024-07-18,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.75589,NW,1686.30961
20331,2024-07-18,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,24.91307,SW,0.0
20332,2024-07-18,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.07815,W,877.2755
20333,2024-07-18,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.68624,N,568.13562
20334,2024-07-18,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.90584,S,1588.92113
20335,2024-07-18,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,18.04251,W,0.0
20336,2024-07-18,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.68522,W,883.20021
20337,2024-07-18,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.11963,NW,534.83372
20338,2024-07-18,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.18517,NE,1428.60053
20339,2024-07-18,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.56651,S,1555.60951
