production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
25921,2024-07-31,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.57605,SW,780.50952
25922,2024-07-31,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.6842,NE,1010.9449
25923,2024-07-31,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.58223,NW,584.08953
25924,2024-07-31,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,8.14695,SE,0.0
25925,2024-07-31,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.24441,SW,1957.2087
25926,2024-07-31,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.75046,NE,1577.03646
25927,2024-07-31,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.72441,W,1110.89116
25928,2024-07-31,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.6039,E,1601.21714
25929,2024-07-31,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.71809,N,1195.97192
25930,2024-07-31,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.49411,W,1469.27162
25931,2024-07-31,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.40552,S,996.75586
25932,2024-07-31,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.33798,W,1483.81564
25933,2024-07-31,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.13867,SW,1084.40086
25934,2024-07-31,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.59416,E,568.13593
25935,2024-07-31,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.1955,E,1592.35751
25936,2024-07-31,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.57234,W,1967.75627
25937,2024-07-31,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,22.00843,SE,0.0
25938,2024-07-31,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.14741,W,1196.88061
25939,2024-07-31,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.66975,NW,721.69481
25940,2024-07-31,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.79,N,1555.65642
25941,2024-07-31,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.61214,NW,1197.76452
25942,2024-07-31,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.78151,N,1463.93819
25943,2024-07-31,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.92163,NE,1286.10583
25944,2024-07-31,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.58762,E,870.55332
25945,2024-07-31,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.46342,N,1526.37467
25946,2024-07-31,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.34281,E,938.30302
25947,2024-07-31,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.36878,SW,1304.74076
25948,2024-07-31,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.98987,N,1359.73953
25949,2024-07-31,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.79989,NW,1310.69887
25950,2024-07-31,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.98845,E,1760.81395
25951,2024-07-31,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,11.05039,NE,0.0
25952,2024-07-31,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.9125,E,1128.03522
25953,2024-07-31,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.38873,E,1546.86761
25954,2024-07-31,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.81324,E,1462.38725
25955,2024-07-31,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.71224,W,748.39759
25956,2024-07-31,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.73632,E,1096.55176
25957,2024-07-31,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.13254,N,1563.12603
25958,2024-07-31,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.36146,SE,1078.98682
25959,2024-07-31,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,24.60135,SW,0.0
25960,2024-07-31,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.73543,E,1233.33637
25961,2024-07-31,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.60418,NE,766.28938
25962,2024-07-31,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.71042,E,645.69191
25963,2024-07-31,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.66829,SE,1014.40208
25964,2024-07-31,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.27389,S,1673.03653
25965,2024-07-31,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,24.94006,SW,0.0
25966,2024-07-31,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.56677,N,706.67981
25967,2024-07-31,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.53566,S,1422.53939
25968,2024-07-31,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.11216,N,640.75011
25969,2024-07-31,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,15.33409,S,0.0
25970,2024-07-31,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.1563,E,1551.25561
25971,2024-07-31,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.74384,SW,1136.79454
25972,2024-07-31,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.04967,W,762.18148
25973,2024-07-31,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.75483,W,1285.24585
25974,2024-07-31,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.67706,SW,1974.71464
25975,2024-07-31,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.79511,SW,888.5154
25976,2024-07-31,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.31438,SW,1294.17292
25977,2024-07-31,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.41022,SE,1257.67745
25978,2024-07-31,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.10702,E,1609.48352
25979,2024-07-31,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.65308,E,528.94566
25980,2024-07-31,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.64329,SW,1717.72637
25981,2024-07-31,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,15.57558,NE,0.0
25982,2024-07-31,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.34215,S,617.22939
25983,2024-07-31,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.19011,S,1375.80416
25984,2024-07-31,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,17.91936,NE,0.0
