production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
11665,2024-06-28,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,8.76368,NW,0.0
11666,2024-06-28,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.65748,SW,856.89571
11667,2024-06-28,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.55851,S,1705.89715
11668,2024-06-28,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,19.56068,E,0.0
11669,2024-06-28,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.94162,N,1723.7371
11670,2024-06-28,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.94037,NE,1795.3542
11671,2024-06-28,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.0552,W,918.92523
11672,2024-06-28,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.18277,NE,1040.64464
11673,2024-06-28,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.26592,SE,910.21172
11674,2024-06-28,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.64181,SE,1535.94018
11675,2024-06-28,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.85705,E,1828.62247
11676,2024-06-28,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.28977,SW,1344.76637
11677,2024-06-28,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.96707,W,1430.6396
11678,2024-06-28,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.25039,S,1282.02681
11679,2024-06-28,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.60266,SE,1924.42162
11680,2024-06-28,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.33568,W,1257.39527
11681,2024-06-28,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.49823,SE,707.39036
11682,2024-06-28,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.73897,NW,614.40445
11683,2024-06-28,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.03582,SE,1194.2902
11684,2024-06-28,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,18.0091,S,0.0
11685,2024-06-28,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.12006,NW,1269.56995
11686,2024-06-28,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.14795,NW,524.09904
11687,2024-06-28,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.94782,NE,1362.6636
11688,2024-06-28,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.38818,NW,1625.33498
11689,2024-06-28,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Fault,Engineering,12.12606,SW,0.0
11690,2024-06-28,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.15954,NE,1037.5758
11691,2024-06-28,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.49507,NW,1628.7335
11692,2024-06-28,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.29626,SW,1840.00553
11693,2024-06-28,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.57625,NE,758.97521
11694,2024-06-28,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.50457,NW,729.53717
11695,2024-06-28,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.10914,NE,735.6751
11696,2024-06-28,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.11059,NW,1562.49973
11697,2024-06-28,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.78837,S,1984.5638
11698,2024-06-28,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.41608,NE,1483.74847
11699,2024-06-28,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.62279,SE,560.40091
11700,2024-06-28,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.97376,SW,1099.60861
11701,2024-06-28,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.35652,E,1632.70966
11702,2024-06-28,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.7892,NW,1094.50852
11703,2024-06-28,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.80709,E,629.43495
11704,2024-06-28,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.61885,N,1266.85068
11705,2024-06-28,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,7.44604,SW,0.0
11706,2024-06-28,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.36576,E,1626.18941
11707,2024-06-28,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.40867,NE,950.84974
11708,2024-06-28,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.48829,E,1562.17367
11709,2024-06-28,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.91777,SE,624.46997
11710,2024-06-28,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.34867,N,1975.33977
11711,2024-06-28,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.27632,E,1825.48097
11712,2024-06-28,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.81379,SW,888.14063
11713,2024-06-28,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.03524,NE,908.1496
11714,2024-06-28,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,9.09001,S,0.0
11715,2024-06-28,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.85755,E,540.63051
11716,2024-06-28,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.16325,SE,1948.59157
11717,2024-06-28,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.47524,NE,536.89841
11718,2024-06-28,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.06006,S,707.38221
11719,2024-06-28,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.30796,NE,1740.10849
11720,2024-06-28,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.10411,N,1480.47414
11721,2024-06-28,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.9963,S,1523.02207
11722,2024-06-28,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.28281,SW,827.86839
11723,2024-06-28,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.72889,S,501.41246
11724,2024-06-28,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,20.05174,SE,0.0
11725,2024-06-28,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.9127,S,933.5413
11726,2024-06-28,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.46664,NE,1031.53115
11727,2024-06-28,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.73905,E,714.01985
11728,2024-06-28,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,6.38704,S,0.0
11729,2024-06-28,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,19.43195,SW,0.0
11730,2024-06-28,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.75842,SE,922.15383
11731,2024-06-28,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.48442,NW,631.55743
11732,2024-06-28,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,6.55124,E,0.0
11733,2024-06-28,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.76549,W,1620.53916
11734,2024-06-28,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.68135,W,1108.19421
11735,2024-06-28,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.67458,S,1950.82635
11736,2024-06-28,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.0844,S,1511.35677
11737,2024-06-28,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.57996,NW,1863.24157
11738,2024-06-28,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.26116,W,1832.43819
11739,2024-06-28,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.38252,E,1951.05147
11740,2024-06-28,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,15.76703,SW,0.0
11741,2024-06-28,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.29484,SW,1111.55414
11742,2024-06-28,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.89693,NE,1908.95675
11743,2024-06-28,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.15605,E,1824.114
11744,2024-06-28,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.99143,SE,1444.3437
11745,2024-06-28,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.61345,N,754.70753
11746,2024-06-28,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.91,NE,1826.26509
11747,2024-06-28,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,20.17281,SE,0.0
11748,2024-06-28,04-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.58987,S,1754.32306
11749,2024-06-28,04-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.84605,SE,1627.12277
11750,2024-06-28,04-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.68388,E,1025.42933
11751,2024-06-28,04-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.2909,S,869.97392
11752,2024-06-28,04-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.37007,N,1217.93924
11753,2024-06-28,04-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.71896,N,688.33449
11754,2024-06-28,04-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.39264,N,1992.3672
11755,2024-06-28,05-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.76614,W,1817.32418
11756,2024-06-28,05-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.63034,NE,623.35153
11757,2024-06-28,05-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.92045,W,1700.99785
11758,2024-06-28,05-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.89041,E,1379.09095
11759,2024-06-28,05-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.08677,NW,1684.50606
11760,2024-06-28,05-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.61894,NE,1206.52988
11761,2024-06-28,05-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.02563,E,1366.17414
11762,2024-06-28,05-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.94703,N,1858.93482
11763,2024-06-28,05-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.95089,SW,1255.66974
11764,2024-06-28,05-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,18.83845,W,0.0
11765,2024-06-28,05-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.91211,SW,1539.32773
11766,2024-06-28,05-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.12626,NE,634.93688
11767,2024-06-28,05-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.87456,S,1438.67383
