production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
15121,2024-07-06,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,17.06974,N,0.0
15122,2024-07-06,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.8337,NW,1446.18736
15123,2024-07-06,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.03881,E,1663.4648
15124,2024-07-06,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.47038,NW,586.83493
15125,2024-07-06,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.94918,S,790.34935
15126,2024-07-06,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.08283,SE,1109.81694
15127,2024-07-06,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.50263,NE,1008.27814
15128,2024-07-06,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.69713,SE,1358.16082
15129,2024-07-06,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.47902,W,573.49703
15130,2024-07-06,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.12349,W,1428.21268
15131,2024-07-06,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.07616,NE,1630.92492
15132,2024-07-06,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.21363,NE,1737.49163
15133,2024-07-06,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.65213,SW,728.40358
15134,2024-07-06,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.12413,NW,1381.98916
