production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
11233,2024-06-27,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.31362,W,567.30042
11234,2024-06-27,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.58335,NW,679.08216
11235,2024-06-27,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.60645,E,1597.1821
11236,2024-06-27,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.79069,N,611.37853
11237,2024-06-27,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.94021,SW,1789.93983
11238,2024-06-27,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.37851,SE,1823.58239
11239,2024-06-27,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.25123,NE,1596.45775
11240,2024-06-27,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.03634,S,1148.1652
11241,2024-06-27,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,8.01466,SE,0.0
11242,2024-06-27,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.78671,E,1108.73983
11243,2024-06-27,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,11.551,W,0.0
11244,2024-06-27,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.49883,SE,710.11723
11245,2024-06-27,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.70019,E,1519.09684
11246,2024-06-27,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.21394,S,1474.39063
11247,2024-06-27,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.96659,E,1760.0781
11248,2024-06-27,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.69083,NW,1049.37014
11249,2024-06-27,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.23897,N,1051.95248
11250,2024-06-27,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.18464,E,1741.73286
11251,2024-06-27,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.42106,NW,1310.72131
11252,2024-06-27,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,13.7444,NE,0.0
11253,2024-06-27,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.65673,NW,685.09777
11254,2024-06-27,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.67075,SE,661.02079
11255,2024-06-27,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.28232,NE,1681.10257
11256,2024-06-27,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.44577,S,1271.82885
11257,2024-06-27,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.80296,NE,1443.59615
11258,2024-06-27,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.68325,W,1069.74976
11259,2024-06-27,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.55177,E,1872.20609
11260,2024-06-27,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.94532,NE,851.43377
11261,2024-06-27,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.77738,SW,848.24261
11262,2024-06-27,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.1174,SE,1637.41479
11263,2024-06-27,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.74033,SE,1942.84854
11264,2024-06-27,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,16.25119,N,0.0
11265,2024-06-27,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,14.20618,W,0.0
11266,2024-06-27,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.90983,S,929.93205
11267,2024-06-27,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.75591,SE,825.18714
11268,2024-06-27,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.5588,NE,1836.61098
11269,2024-06-27,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.22241,S,976.21266
11270,2024-06-27,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.05274,NW,609.26174
11271,2024-06-27,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.16717,SE,1900.69271
11272,2024-06-27,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.18774,N,961.60047
11273,2024-06-27,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.47478,NE,1237.34552
11274,2024-06-27,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,6.73593,SW,0.0
11275,2024-06-27,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.8972,W,1063.24145
11276,2024-06-27,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,22.85534,S,0.0
11277,2024-06-27,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.7756,SW,1583.57847
11278,2024-06-27,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.92169,W,1473.90275
11279,2024-06-27,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.56407,E,1925.96848
11280,2024-06-27,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,20.29004,N,0.0
11281,2024-06-27,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.50434,W,1748.38931
11282,2024-06-27,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.779,NW,1438.32618
11283,2024-06-27,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.79885,E,1403.06724
11284,2024-06-27,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.09347,W,1058.35989
11285,2024-06-27,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.91511,NE,539.69111
11286,2024-06-27,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.91285,SE,757.37019
11287,2024-06-27,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.68387,W,1374.39415
11288,2024-06-27,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.07095,SW,1292.11327
11289,2024-06-27,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.17117,SW,655.70855
