production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
24625,2024-07-28,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.42155,NW,819.09973
24626,2024-07-28,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.79783,NE,766.11989
24627,2024-07-28,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.62918,NE,1291.83491
24628,2024-07-28,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.92759,S,1637.39319
24629,2024-07-28,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.00832,NE,1797.56752
24630,2024-07-28,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.4021,N,1782.23821
24631,2024-07-28,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.65219,NW,1245.38263
24632,2024-07-28,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.37098,S,959.17775
24633,2024-07-28,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.20876,NW,1559.03087
24634,2024-07-28,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.0802,E,718.47063
24635,2024-07-28,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.85529,NE,1055.33543
24636,2024-07-28,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.54474,N,1299.42783
24637,2024-07-28,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.27882,NW,1209.42305
24638,2024-07-28,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.18987,SE,1074.70102
24639,2024-07-28,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.07499,W,1352.46677
24640,2024-07-28,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.17138,E,1974.05303
24641,2024-07-28,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.37672,S,1047.54983
24642,2024-07-28,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.40465,W,1562.79118
24643,2024-07-28,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.3679,E,1370.47063
24644,2024-07-28,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.49387,SW,832.01037
24645,2024-07-28,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.17536,E,1216.08276
24646,2024-07-28,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.06351,SE,1202.26845
24647,2024-07-28,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.77892,SE,1047.25659
24648,2024-07-28,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.30858,NW,1749.41375
24649,2024-07-28,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.3557,S,1478.69436
24650,2024-07-28,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.96416,SW,623.28051
24651,2024-07-28,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.43778,NE,544.94766
24652,2024-07-28,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.99385,E,1716.8089
24653,2024-07-28,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.50578,E,1914.5344
24654,2024-07-28,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,20.82697,N,0.0
24655,2024-07-28,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.33779,W,1985.05954
24656,2024-07-28,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.55332,S,1706.27709
24657,2024-07-28,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,22.11643,E,0.0
24658,2024-07-28,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.32413,W,786.2971
24659,2024-07-28,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.58143,E,1136.65194
24660,2024-07-28,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.66822,NE,1177.18468
24661,2024-07-28,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.18776,NE,998.39396
24662,2024-07-28,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.13786,E,979.37708
24663,2024-07-28,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.53443,NE,1694.37258
24664,2024-07-28,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.57823,SW,1513.45206
24665,2024-07-28,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.46715,SE,1785.31015
24666,2024-07-28,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.99889,N,1537.21331
24667,2024-07-28,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.78929,N,982.2555
24668,2024-07-28,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.44126,W,626.85173
24669,2024-07-28,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.55316,N,1712.80845
24670,2024-07-28,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.45103,E,1869.93372
24671,2024-07-28,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.15927,NE,1758.96725
24672,2024-07-28,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.07936,SW,1175.36775
24673,2024-07-28,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.88574,NE,1865.1844
24674,2024-07-28,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.01507,E,511.87285
24675,2024-07-28,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.19025,N,506.52874
24676,2024-07-28,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.04304,S,1124.10548
24677,2024-07-28,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.56838,SE,1374.4464
24678,2024-07-28,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.68696,SE,1397.56456
24679,2024-07-28,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.7431,NE,733.93398
24680,2024-07-28,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.29361,W,887.18354
24681,2024-07-28,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.12437,S,1821.58681
24682,2024-07-28,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,21.48939,SE,0.0
24683,2024-07-28,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.96477,S,1243.81857
24684,2024-07-28,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.52754,S,1222.87921
24685,2024-07-28,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.36428,SW,1292.88767
24686,2024-07-28,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.44925,NE,1237.23807
24687,2024-07-28,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.11175,N,1369.8851
24688,2024-07-28,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.62825,S,813.37479
24689,2024-07-28,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.27715,SE,1377.53807
24690,2024-07-28,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.95877,E,1276.85205
24691,2024-07-28,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.81361,SW,1270.59414
24692,2024-07-28,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.949,SE,552.73574
24693,2024-07-28,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.93553,W,1293.13354
24694,2024-07-28,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.70941,SE,1418.88209
24695,2024-07-28,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.27663,E,1918.21571
24696,2024-07-28,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.87051,NE,870.4977
24697,2024-07-28,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.35366,E,1889.44937
24698,2024-07-28,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.54553,S,1286.97999
24699,2024-07-28,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.05183,S,1273.78633
24700,2024-07-28,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.3734,S,1137.68207
24701,2024-07-28,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.90436,W,1346.17638
24702,2024-07-28,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.51879,SE,1341.28693
24703,2024-07-28,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.73354,NE,934.65602
24704,2024-07-28,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.10331,W,1452.57232
24705,2024-07-28,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.41557,N,1062.72371
24706,2024-07-28,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.79656,NW,1577.35146
24707,2024-07-28,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.50213,W,629.87819
24708,2024-07-28,04-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.9666,E,1793.61319
24709,2024-07-28,04-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.17047,S,1077.05831
24710,2024-07-28,04-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.60383,NW,1182.11635
