production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
22897,2024-07-24,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.65696,S,599.88588
22898,2024-07-24,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.89021,NW,1755.41084
22899,2024-07-24,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.82481,SW,1242.92346
22900,2024-07-24,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,13.68961,S,0.0
22901,2024-07-24,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.24867,SE,1574.05925
22902,2024-07-24,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.2208,E,1119.22335
22903,2024-07-24,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.12094,W,1380.45322
22904,2024-07-24,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.77766,SE,1783.51375
22905,2024-07-24,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.98462,S,1149.09126
22906,2024-07-24,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.00094,SW,1141.65751
22907,2024-07-24,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.12333,S,1701.64197
22908,2024-07-24,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.33721,N,1433.81637
22909,2024-07-24,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.02465,SW,1693.46002
22910,2024-07-24,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.79559,NE,545.38914
22911,2024-07-24,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.44929,NW,789.22361
22912,2024-07-24,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.07813,W,1374.00755
22913,2024-07-24,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.97714,SE,1192.16745
22914,2024-07-24,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.95598,N,1386.67204
22915,2024-07-24,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,5.80036,SE,0.0
22916,2024-07-24,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.45869,E,1374.32446
22917,2024-07-24,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.62217,NE,516.33356
22918,2024-07-24,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.36002,NE,531.69074
22919,2024-07-24,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.91722,E,1183.0456
22920,2024-07-24,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.64969,W,1710.36504
22921,2024-07-24,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.64111,W,1657.78944
22922,2024-07-24,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.69473,N,508.68372
22923,2024-07-24,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.39355,N,1681.4263
22924,2024-07-24,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.16903,E,1309.04575
22925,2024-07-24,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.3171,SE,769.5303
22926,2024-07-24,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.25716,SE,1387.19642
22927,2024-07-24,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.40958,S,1823.23073
22928,2024-07-24,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.59215,S,574.02432
22929,2024-07-24,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.47277,E,920.04301
22930,2024-07-24,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,22.1629,SE,0.0
22931,2024-07-24,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,22.57482,E,0.0
22932,2024-07-24,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.71159,S,1348.00123
22933,2024-07-24,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.25818,SE,1567.94893
22934,2024-07-24,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Fault,Engineering,9.07434,SE,0.0
22935,2024-07-24,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.55565,S,1617.61674
22936,2024-07-24,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.81648,S,1872.46375
22937,2024-07-24,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.969,W,769.54344
22938,2024-07-24,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,7.90724,NE,0.0
22939,2024-07-24,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.39766,SE,1883.06216
22940,2024-07-24,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.2417,E,1056.54985
22941,2024-07-24,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.97595,E,1267.51977
22942,2024-07-24,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.90633,S,1830.73469
22943,2024-07-24,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.58464,SW,804.35952
22944,2024-07-24,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.94415,S,929.81281
