production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
13393,2024-07-02,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.9321,NW,649.47118
13394,2024-07-02,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.70629,NW,1694.63294
13395,2024-07-02,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.19314,N,1440.2432
13396,2024-07-02,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.30053,SW,1291.58163
13397,2024-07-02,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.56581,N,940.42439
13398,2024-07-02,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.59361,S,1235.22177
13399,2024-07-02,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.01176,SW,769.08609
13400,2024-07-02,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.72778,N,1017.10417
13401,2024-07-02,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.91565,NW,509.13027
13402,2024-07-02,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.7466,W,762.48932
13403,2024-07-02,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.41862,W,1003.88432
13404,2024-07-02,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.51582,SW,1554.4786
13405,2024-07-02,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.72889,SW,1414.27232
13406,2024-07-02,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.41913,SE,970.31464
13407,2024-07-02,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,10.00304,E,0.0
13408,2024-07-02,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.97352,NE,1047.85776
13409,2024-07-02,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.1723,SW,1538.55726
13410,2024-07-02,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.81446,SE,1074.51236
13411,2024-07-02,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.06634,NE,1245.27267
13412,2024-07-02,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.79118,S,1975.00421
13413,2024-07-02,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.63279,N,1623.60714
13414,2024-07-02,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.56988,W,1868.61532
13415,2024-07-02,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.80819,S,1951.00241
13416,2024-07-02,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.43817,NE,1299.14672
13417,2024-07-02,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.20318,SW,1653.38834
13418,2024-07-02,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.40173,NE,1456.58172
13419,2024-07-02,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.60147,SE,1042.52867
13420,2024-07-02,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.38064,N,779.9514
13421,2024-07-02,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.79346,N,987.35379
13422,2024-07-02,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.51215,SE,1996.70032
13423,2024-07-02,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.01269,NW,1378.06694
13424,2024-07-02,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,2.5429,NW,0.0
13425,2024-07-02,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.73594,W,1131.78157
13426,2024-07-02,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.2222,W,892.71607
13427,2024-07-02,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.48618,S,916.70961
13428,2024-07-02,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,4.64728,SW,0.0
13429,2024-07-02,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.9869,E,1104.17499
13430,2024-07-02,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.80972,SW,1008.32551
13431,2024-07-02,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.06637,W,1656.5129
13432,2024-07-02,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.30058,NW,1969.54899
13433,2024-07-02,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.93393,SE,1075.78159
13434,2024-07-02,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.84602,SE,1114.48414
13435,2024-07-02,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.254,S,505.16012
13436,2024-07-02,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.11082,W,758.20081
