production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
15553,2024-07-07,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.66878,NW,742.96275
15554,2024-07-07,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.69488,S,1408.65797
15555,2024-07-07,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.24427,NW,946.21908
15556,2024-07-07,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.95878,NE,1475.68143
15557,2024-07-07,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.49639,S,709.67127
15558,2024-07-07,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,12.5968,SW,0.0
15559,2024-07-07,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,21.64278,NW,0.0
15560,2024-07-07,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.12859,SW,1593.417
15561,2024-07-07,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,19.58552,SW,0.0
15562,2024-07-07,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.80835,W,1674.57166
15563,2024-07-07,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.94632,NW,1324.10459
15564,2024-07-07,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.71844,S,1614.2386
15565,2024-07-07,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.23142,SE,1575.87721
15566,2024-07-07,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.127,NE,1812.42447
15567,2024-07-07,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.17003,E,1427.20693
15568,2024-07-07,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.85615,NW,1035.96792
15569,2024-07-07,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.07139,NW,1722.9395
15570,2024-07-07,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.24835,SE,1053.47864
15571,2024-07-07,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.45649,SE,1493.65239
15572,2024-07-07,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.89924,W,902.90541
15573,2024-07-07,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.8048,SW,1007.90106
15574,2024-07-07,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.25752,E,1438.5818
15575,2024-07-07,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.99034,S,1945.5399
15576,2024-07-07,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.47344,S,883.22048
15577,2024-07-07,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.46524,NW,1430.61915
15578,2024-07-07,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.28087,E,581.29433
15579,2024-07-07,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.79659,W,1916.61179
15580,2024-07-07,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.94366,S,1650.3933
15581,2024-07-07,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.13628,SE,632.52472
15582,2024-07-07,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,20.97835,NW,0.0
15583,2024-07-07,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Fault,Engineering,24.08222,NW,0.0
15584,2024-07-07,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.85111,NW,514.75139
15585,2024-07-07,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.5163,NW,640.71499
15586,2024-07-07,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.7074,SE,1832.04135
15587,2024-07-07,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,21.91095,SE,0.0
15588,2024-07-07,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,3.44231,W,0.0
15589,2024-07-07,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.17027,SE,1804.40124
15590,2024-07-07,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,15.85119,E,0.0
15591,2024-07-07,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.30373,W,525.71878
15592,2024-07-07,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,21.9529,S,0.0
15593,2024-07-07,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.22753,N,1157.76957
15594,2024-07-07,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.17482,W,1358.38308
15595,2024-07-07,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.4616,SW,831.16782
15596,2024-07-07,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.7215,W,1011.27263
15597,2024-07-07,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.78178,S,1393.24432
15598,2024-07-07,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,19.09297,SW,0.0
15599,2024-07-07,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.97706,SE,1327.30046
15600,2024-07-07,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.09856,N,718.53981
