production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
10801,2024-06-26,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.21981,NW,1561.6429
10802,2024-06-26,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.48533,NW,930.8457
10803,2024-06-26,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.46155,S,520.40657
10804,2024-06-26,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.46537,SW,1891.38222
10805,2024-06-26,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.34364,SE,1127.02779
10806,2024-06-26,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.69166,NW,1379.73717
10807,2024-06-26,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.79498,N,590.37777
10808,2024-06-26,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.57002,W,629.18342
10809,2024-06-26,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.82324,E,1613.28345
10810,2024-06-26,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.19354,NE,1572.22091
10811,2024-06-26,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.79565,N,1375.47132
10812,2024-06-26,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.7145,SW,1848.24123
10813,2024-06-26,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.34435,NW,1425.16142
10814,2024-06-26,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.80866,S,903.14667
10815,2024-06-26,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.7669,SW,644.62244
10816,2024-06-26,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.12769,NE,1830.07245
10817,2024-06-26,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.89528,W,894.39891
10818,2024-06-26,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.01537,NE,1604.39146
10819,2024-06-26,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.50556,NW,1984.79653
10820,2024-06-26,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.25404,NW,1886.87464
10821,2024-06-26,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.87666,NE,702.4147
10822,2024-06-26,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.06874,SE,663.64847
10823,2024-06-26,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.66041,S,1661.74283
10824,2024-06-26,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.32468,N,855.26253
10825,2024-06-26,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.00891,E,1710.46564
10826,2024-06-26,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.76646,NE,1962.81131
10827,2024-06-26,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.20321,N,1417.30672
10828,2024-06-26,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.68167,S,1660.77218
10829,2024-06-26,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.26329,SE,1300.46638
10830,2024-06-26,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.71808,S,523.96033
10831,2024-06-26,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.09302,W,1623.36211
10832,2024-06-26,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.08995,NE,1288.8199
10833,2024-06-26,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.06824,E,1701.48348
10834,2024-06-26,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.84428,NW,1971.21003
10835,2024-06-26,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,19.23904,SW,0.0
10836,2024-06-26,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.32423,E,612.60968
10837,2024-06-26,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.27406,NE,915.13475
10838,2024-06-26,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.13228,SW,1263.38066
10839,2024-06-26,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.77052,NW,507.9934
