production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
19009,2024-07-15,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.26402,E,1391.7479
19010,2024-07-15,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.88053,NE,509.63921
19011,2024-07-15,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.48178,NW,1906.28141
19012,2024-07-15,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.48421,E,613.61011
19013,2024-07-15,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.21883,W,1434.18883
19014,2024-07-15,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.48698,NW,601.94649
19015,2024-07-15,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.01569,W,609.61873
19016,2024-07-15,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,4.539,S,0.0
19017,2024-07-15,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.14669,E,1731.51375
19018,2024-07-15,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.14647,SE,705.08007
19019,2024-07-15,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.75869,W,1122.91499
19020,2024-07-15,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.66557,SW,1946.95334
19021,2024-07-15,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.556,NE,889.91207
19022,2024-07-15,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.00138,W,1201.45267
19023,2024-07-15,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.08509,NW,1594.48839
19024,2024-07-15,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.45341,SW,1461.76478
19025,2024-07-15,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.76523,N,1116.97104
19026,2024-07-15,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.56732,W,1948.8602
19027,2024-07-15,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.45123,W,1696.22634
19028,2024-07-15,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.40501,SW,960.82195
19029,2024-07-15,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.67667,NE,601.99994
19030,2024-07-15,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.72086,SE,1088.23457
19031,2024-07-15,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.03504,E,1698.77014
19032,2024-07-15,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.8454,E,594.21999
19033,2024-07-15,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,5.79793,NE,0.0
19034,2024-07-15,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.76577,W,1675.064
19035,2024-07-15,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.18401,SW,1602.906
19036,2024-07-15,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.46504,N,1354.69631
19037,2024-07-15,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.8556,N,950.46688
19038,2024-07-15,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.75328,SE,1014.88324
19039,2024-07-15,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,24.31739,SE,0.0
19040,2024-07-15,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.40859,NW,932.90881
19041,2024-07-15,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.32854,SW,1439.08843
19042,2024-07-15,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.12865,NW,889.35143
19043,2024-07-15,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.75073,NE,961.02316
19044,2024-07-15,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.2526,SW,1683.8094
19045,2024-07-15,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.64417,NW,909.59448
19046,2024-07-15,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.85199,SE,1993.92544
19047,2024-07-15,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.69221,SW,1358.24779
19048,2024-07-15,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.36368,SW,842.07786
19049,2024-07-15,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.81746,N,1971.34418
