production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
21601,2024-07-21,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,20.32303,SW,0.0
21602,2024-07-21,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.0994,NW,1762.05171
21603,2024-07-21,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.72192,S,1759.0499
21604,2024-07-21,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.39329,SE,775.02046
21605,2024-07-21,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.66063,S,847.00232
21606,2024-07-21,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.54804,S,567.41144
21607,2024-07-21,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.17541,SW,1025.72867
21608,2024-07-21,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.98774,SE,1801.52968
21609,2024-07-21,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.7618,NW,1417.80182
21610,2024-07-21,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.77303,S,693.33077
21611,2024-07-21,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.16421,NW,1407.72879
21612,2024-07-21,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.37061,S,1832.29885
21613,2024-07-21,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.68898,NE,699.65624
21614,2024-07-21,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.92956,S,1232.16368
21615,2024-07-21,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.53307,NW,1070.75631
21616,2024-07-21,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.90712,W,1726.27243
21617,2024-07-21,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.25724,SE,1372.48832
21618,2024-07-21,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.95956,S,1856.65257
21619,2024-07-21,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.43113,E,746.68624
21620,2024-07-21,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,24.85139,NE,0.0
21621,2024-07-21,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.35853,SE,1095.28607
21622,2024-07-21,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.13859,SE,1981.01575
21623,2024-07-21,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.41894,NE,779.02302
21624,2024-07-21,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.81025,N,856.96506
21625,2024-07-21,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,24.9831,N,0.0
21626,2024-07-21,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.28708,SE,709.73805
21627,2024-07-21,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.45677,NW,891.05573
21628,2024-07-21,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.0895,S,1625.88618
21629,2024-07-21,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.7572,S,1515.55832
21630,2024-07-21,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.68823,SE,1209.37345
21631,2024-07-21,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.39249,SE,760.34023
21632,2024-07-21,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.6539,NW,1697.41901
21633,2024-07-21,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.01846,NE,1343.00593
21634,2024-07-21,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.60513,W,757.53638
21635,2024-07-21,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,19.14828,N,0.0
21636,2024-07-21,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.98537,N,1464.45539
21637,2024-07-21,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.18386,S,1065.82585
21638,2024-07-21,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.45266,NE,1542.87055
21639,2024-07-21,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.10413,W,1289.98149
21640,2024-07-21,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.8268,SE,1504.60964
21641,2024-07-21,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.82893,NE,588.69067
21642,2024-07-21,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.42509,SW,1932.15012
21643,2024-07-21,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.3651,W,1165.43255
21644,2024-07-21,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.91478,NE,1196.7338
21645,2024-07-21,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.56747,W,1928.87799
21646,2024-07-21,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.72264,NE,589.85452
21647,2024-07-21,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.61837,S,691.78839
21648,2024-07-21,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.29808,N,1308.16152
21649,2024-07-21,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.35163,N,1404.11984
21650,2024-07-21,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.61122,SE,1542.32933
21651,2024-07-21,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.95484,E,1414.62975
21652,2024-07-21,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.48886,W,1736.53377
21653,2024-07-21,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.44624,W,1241.23077
21654,2024-07-21,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.66585,SW,751.02992
21655,2024-07-21,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.23027,S,1205.26742
21656,2024-07-21,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.39675,S,1655.16596
21657,2024-07-21,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.98422,SE,799.53501
21658,2024-07-21,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.9262,E,1390.81732
21659,2024-07-21,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,23.29217,SE,0.0
21660,2024-07-21,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.35657,E,991.26742
21661,2024-07-21,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,11.40934,NW,0.0
21662,2024-07-21,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,2.51075,NE,0.0
21663,2024-07-21,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.22236,S,1846.87265
21664,2024-07-21,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,23.45362,E,0.0
21665,2024-07-21,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.99409,SW,731.22303
21666,2024-07-21,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,21.4759,E,0.0
21667,2024-07-21,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.12889,NE,924.21592
21668,2024-07-21,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.4849,S,705.38219
21669,2024-07-21,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,16.95535,SW,0.0
