production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
14257,2024-07-04,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.58886,W,1872.81476
14258,2024-07-04,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.19142,SE,807.27834
14259,2024-07-04,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.65181,N,1122.49813
14260,2024-07-04,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.21167,E,557.0356
14261,2024-07-04,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.2081,N,1955.43912
14262,2024-07-04,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.94729,S,798.7015
14263,2024-07-04,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.95707,NW,1239.874
14264,2024-07-04,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.81585,SW,1069.44272
14265,2024-07-04,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.86942,SE,1888.32834
14266,2024-07-04,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.59704,NE,925.03156
14267,2024-07-04,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.623,E,556.87802
14268,2024-07-04,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.85497,SW,1885.21585
14269,2024-07-04,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.35281,W,1378.22917
14270,2024-07-04,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.64356,W,887.3244
14271,2024-07-04,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.21132,SE,845.02436
