production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
7345,2024-06-18,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.54374,SW,549.38214
7346,2024-06-18,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.69426,SW,720.6205
7347,2024-06-18,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.39494,NE,903.6526
7348,2024-06-18,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.79318,W,1305.48593
7349,2024-06-18,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.81833,SW,1261.30464
7350,2024-06-18,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.23351,NE,1398.11714
7351,2024-06-18,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.72315,SE,1412.10426
7352,2024-06-18,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,13.22921,SE,0.0
7353,2024-06-18,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.70077,W,676.78001
7354,2024-06-18,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.32918,N,565.08232
7355,2024-06-18,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.71332,S,756.30291
7356,2024-06-18,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.60645,W,925.03361
7357,2024-06-18,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.74031,S,586.1106
7358,2024-06-18,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.91607,SE,1957.12699
7359,2024-06-18,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.39344,SW,1921.55803
7360,2024-06-18,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.91027,SE,1331.22173
7361,2024-06-18,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.27547,SW,1245.85879
7362,2024-06-18,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,12.3078,E,0.0
7363,2024-06-18,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.33366,N,1612.47373
7364,2024-06-18,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.75112,SW,1701.03475
7365,2024-06-18,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.62768,N,934.1942
7366,2024-06-18,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.16765,NE,707.94529
7367,2024-06-18,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.29052,W,976.15507
7368,2024-06-18,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.4084,SE,636.79156
7369,2024-06-18,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.12539,S,1160.10463
7370,2024-06-18,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.22556,SW,1167.351
7371,2024-06-18,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.88019,N,918.08054
7372,2024-06-18,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.55226,N,1759.81083
7373,2024-06-18,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.5321,NE,1189.92843
7374,2024-06-18,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.53182,E,531.13984
7375,2024-06-18,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.04625,SE,1508.67052
