production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
13825,2024-07-03,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.7397,E,1494.64412
13826,2024-07-03,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.09305,W,866.94546
13827,2024-07-03,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.0632,W,854.02972
13828,2024-07-03,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.8292,NW,878.45279
13829,2024-07-03,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.57299,E,1533.14516
13830,2024-07-03,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,8.37801,N,0.0
13831,2024-07-03,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.08664,E,1727.15624
13832,2024-07-03,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.46421,S,1129.68952
13833,2024-07-03,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.12847,NE,870.02293
13834,2024-07-03,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.00709,N,1056.74434
13835,2024-07-03,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.05019,SE,1537.23988
13836,2024-07-03,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.62364,SE,1118.04057
13837,2024-07-03,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.18296,SW,1602.72624
13838,2024-07-03,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.06307,E,1724.7173
13839,2024-07-03,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.53506,N,1817.00425
13840,2024-07-03,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,16.5905,E,0.0
13841,2024-07-03,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,2.64435,W,0.0
13842,2024-07-03,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.97381,NW,794.54916
13843,2024-07-03,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.26316,SE,1329.23489
13844,2024-07-03,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,14.49883,SE,0.0
13845,2024-07-03,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.22203,SW,902.17159
13846,2024-07-03,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.3845,NE,601.78675
13847,2024-07-03,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.49959,SE,1849.14343
13848,2024-07-03,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.26099,S,1733.00153
13849,2024-07-03,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,7.83263,NE,0.0
13850,2024-07-03,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.53077,N,1288.6098
13851,2024-07-03,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.99269,E,1224.48632
13852,2024-07-03,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.057,NW,844.68815
13853,2024-07-03,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.61419,NE,864.28285
13854,2024-07-03,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.6894,E,664.89044
13855,2024-07-03,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,5.89001,SE,0.0
