production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
12097,2024-06-29,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.37751,S,1789.44996
12098,2024-06-29,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.63205,SE,514.24366
12099,2024-06-29,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.77357,NE,1117.81952
12100,2024-06-29,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.69501,W,1479.7922
12101,2024-06-29,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.24245,W,1446.80592
12102,2024-06-29,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.16317,S,1899.15593
12103,2024-06-29,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.55364,S,1705.975
12104,2024-06-29,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.1369,NW,1670.01481
12105,2024-06-29,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.64713,SW,1401.24327
12106,2024-06-29,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.87868,N,1515.96067
12107,2024-06-29,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.19393,SE,1877.51757
12108,2024-06-29,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.86479,E,874.83979
12109,2024-06-29,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.40684,W,1145.67816
12110,2024-06-29,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.73957,NE,1729.86203
12111,2024-06-29,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.90426,SE,1366.36807
12112,2024-06-29,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.75567,E,1562.10293
12113,2024-06-29,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.22054,W,600.1894
12114,2024-06-29,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.93058,SW,861.56958
12115,2024-06-29,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.7278,W,1944.6347
12116,2024-06-29,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,3.36357,SE,0.0
12117,2024-06-29,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.38116,SE,1076.32865
12118,2024-06-29,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.62196,N,1416.30347
12119,2024-06-29,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.75038,E,1124.88419
12120,2024-06-29,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.61638,NE,1601.1214
12121,2024-06-29,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.02029,NW,1979.7862
12122,2024-06-29,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.4825,NE,1412.79701
12123,2024-06-29,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.94383,S,734.71848
12124,2024-06-29,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.43427,W,1970.89291
12125,2024-06-29,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.10179,NW,1079.22433
12126,2024-06-29,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.41164,E,699.47207
12127,2024-06-29,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.13109,SE,1294.29755
12128,2024-06-29,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.43401,W,1068.86913
12129,2024-06-29,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.55888,N,1045.61822
12130,2024-06-29,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.13834,S,1830.48564
12131,2024-06-29,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.00863,SE,635.51005
12132,2024-06-29,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.12036,E,1558.88568
12133,2024-06-29,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.60849,N,1054.52799
12134,2024-06-29,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.33399,NW,666.73264
12135,2024-06-29,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,5.86812,S,0.0
12136,2024-06-29,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.78663,SW,1372.70239
12137,2024-06-29,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.56384,NW,956.15573
12138,2024-06-29,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.10044,W,1035.20246
12139,2024-06-29,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.79942,S,845.96148
12140,2024-06-29,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.67037,SE,1327.7219
12141,2024-06-29,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.08128,E,1363.49027
12142,2024-06-29,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.34889,SW,1651.07773
12143,2024-06-29,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.4388,N,678.21723
12144,2024-06-29,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.69152,SE,837.29518
12145,2024-06-29,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.60352,E,1680.98369
12146,2024-06-29,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.94606,SE,1874.67235
12147,2024-06-29,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.1273,E,1077.35141
12148,2024-06-29,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.62101,N,1517.74466
12149,2024-06-29,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.37147,SE,896.56997
12150,2024-06-29,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.1547,W,1783.65904
12151,2024-06-29,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,11.9079,W,0.0
12152,2024-06-29,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.67819,E,1900.99126
12153,2024-06-29,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.58813,E,1379.73475
12154,2024-06-29,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.44527,E,624.10011
12155,2024-06-29,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.68876,SW,891.85936
12156,2024-06-29,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,2.51819,W,0.0
12157,2024-06-29,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.0601,S,1071.82922
12158,2024-06-29,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.80411,SE,1690.74147
12159,2024-06-29,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.03337,SE,577.48204
12160,2024-06-29,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.63804,SW,1424.9959
12161,2024-06-29,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.54181,S,1448.40027
12162,2024-06-29,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.87376,NE,1648.08847
12163,2024-06-29,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.34281,W,1973.47599
12164,2024-06-29,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.08531,S,1737.05922
12165,2024-06-29,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.81882,NW,1368.408
12166,2024-06-29,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.87524,SW,936.43758
12167,2024-06-29,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.61088,SE,1619.86504
12168,2024-06-29,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.25745,S,1213.12152
12169,2024-06-29,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.49848,NW,1231.63398
12170,2024-06-29,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.56302,SW,1106.25349
12171,2024-06-29,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.23601,SW,621.53645
12172,2024-06-29,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.29916,E,1459.02531
12173,2024-06-29,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.59504,E,967.19464
12174,2024-06-29,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.04143,W,1150.05838
12175,2024-06-29,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.57612,W,1818.19991
12176,2024-06-29,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.91964,S,1296.04589
12177,2024-06-29,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.86734,NE,1732.6777
12178,2024-06-29,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.70378,NE,1077.04772
12179,2024-06-29,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,10.08775,S,0.0
12180,2024-06-29,04-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.50174,E,954.10301
