production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
7777,2024-06-19,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.33523,NW,1724.40117
7778,2024-06-19,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.38501,S,1194.2722
7779,2024-06-19,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,9.43617,N,0.0
7780,2024-06-19,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.26205,S,1811.14993
7781,2024-06-19,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.35313,S,540.61887
7782,2024-06-19,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.16405,SW,1069.29997
7783,2024-06-19,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.18871,NW,612.20747
7784,2024-06-19,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.31902,NE,1791.54851
7785,2024-06-19,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.95715,N,852.29828
7786,2024-06-19,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.48529,SE,1295.8206
7787,2024-06-19,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.20552,SW,1461.90846
7788,2024-06-19,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.66034,SW,1371.83873
7789,2024-06-19,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.87885,SW,846.78403
7790,2024-06-19,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.18744,NE,1070.68986
7791,2024-06-19,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.95332,W,954.46632
7792,2024-06-19,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.81921,W,1895.63427
7793,2024-06-19,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.46096,E,827.95315
7794,2024-06-19,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.26062,SE,1110.20852
7795,2024-06-19,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.85777,E,1610.03001
7796,2024-06-19,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.9092,N,968.68151
7797,2024-06-19,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,18.25977,SE,0.0
7798,2024-06-19,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.5571,NE,631.64337
7799,2024-06-19,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.29355,SE,879.9915
7800,2024-06-19,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.99188,E,1295.57057
7801,2024-06-19,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.26661,SE,778.19502
7802,2024-06-19,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.64928,S,533.26437
7803,2024-06-19,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.87582,NW,622.79161
7804,2024-06-19,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.54099,NW,1470.94935
7805,2024-06-19,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,12.59908,N,0.0
7806,2024-06-19,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.49124,SW,1896.2632
7807,2024-06-19,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.91001,NW,659.84252
7808,2024-06-19,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,7.7849,W,0.0
7809,2024-06-19,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.2413,NE,1548.92669
7810,2024-06-19,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.26683,SE,995.06565
7811,2024-06-19,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.12039,NW,1114.77478
7812,2024-06-19,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.0659,E,582.37053
7813,2024-06-19,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.65944,NW,551.12238
7814,2024-06-19,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.32748,S,1514.23088
7815,2024-06-19,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.60993,E,1505.10437
7816,2024-06-19,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.32466,W,1223.59718
7817,2024-06-19,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.09289,S,1388.23758
7818,2024-06-19,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.56327,SW,768.18556
7819,2024-06-19,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,2.94959,W,0.0
7820,2024-06-19,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.16976,W,1579.46111
7821,2024-06-19,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.15587,S,613.48697
7822,2024-06-19,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.18995,NE,1668.77724
7823,2024-06-19,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.81671,NW,1265.08532
7824,2024-06-19,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.33696,W,1592.16786
7825,2024-06-19,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.77944,N,1640.7564
7826,2024-06-19,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.14348,E,1763.96881
7827,2024-06-19,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.79226,W,1916.45929
7828,2024-06-19,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.11837,E,1646.07641
7829,2024-06-19,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,11.00038,NE,0.0
7830,2024-06-19,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.827,SW,1024.42973
7831,2024-06-19,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.09887,SW,1293.39985
7832,2024-06-19,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.53523,W,1824.98186
7833,2024-06-19,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.21902,NW,1333.36176
7834,2024-06-19,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.11391,NW,1638.22398
7835,2024-06-19,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.32225,SW,966.51685
7836,2024-06-19,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.07428,S,960.37571
7837,2024-06-19,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.71505,S,882.43371
