production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
18577,2024-07-14,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,13.44826,SE,0.0
18578,2024-07-14,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.46335,W,1445.81039
18579,2024-07-14,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.37745,NE,1822.59196
18580,2024-07-14,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.7242,SW,635.61234
18581,2024-07-14,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.90025,NW,1184.80315
18582,2024-07-14,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,11.42902,SE,0.0
18583,2024-07-14,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.94442,SW,1415.39172
18584,2024-07-14,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.63519,NW,933.83001
18585,2024-07-14,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.53053,W,1320.94311
18586,2024-07-14,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.78168,E,505.91047
18587,2024-07-14,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.17461,NW,1795.19377
18588,2024-07-14,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.08487,N,1791.65098
18589,2024-07-14,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.22939,E,1110.95827
18590,2024-07-14,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.7334,SE,692.22939
18591,2024-07-14,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,24.10983,SE,0.0
18592,2024-07-14,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.17856,S,700.62486
18593,2024-07-14,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.72783,NE,962.87848
18594,2024-07-14,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.43959,NW,556.20155
18595,2024-07-14,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.41161,N,1569.93862
18596,2024-07-14,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.30588,N,1580.46819
18597,2024-07-14,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.27276,NW,1910.64308
18598,2024-07-14,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.39834,SW,1857.32609
18599,2024-07-14,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.22382,S,1144.76928
