production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
9505,2024-06-23,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.11882,SE,1324.41319
9506,2024-06-23,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.57476,NE,1379.21242
9507,2024-06-23,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.05727,SE,1175.15995
9508,2024-06-23,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.93198,E,895.02881
9509,2024-06-23,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.10608,S,1546.17066
9510,2024-06-23,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.64714,N,785.34375
9511,2024-06-23,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.73113,NW,692.32144
9512,2024-06-23,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.65526,SW,1079.27222
9513,2024-06-23,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.07841,W,537.32689
9514,2024-06-23,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.07753,NE,935.75404
9515,2024-06-23,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.47818,SW,824.43368
9516,2024-06-23,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.74154,S,688.8103
9517,2024-06-23,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.27692,SE,1548.90521
9518,2024-06-23,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.08613,N,1767.51978
9519,2024-06-23,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.89665,N,1504.81097
9520,2024-06-23,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.35857,S,1923.49893
9521,2024-06-23,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.5362,W,1472.55997
9522,2024-06-23,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.03201,E,1907.65099
9523,2024-06-23,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.63798,SW,1657.997
9524,2024-06-23,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.33539,W,1058.15495
9525,2024-06-23,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.42831,NW,1646.28766
