production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
18145,2024-07-13,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.3839,NW,1797.55391
18146,2024-07-13,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.4608,NW,1286.63728
18147,2024-07-13,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.1256,NE,1199.71959
18148,2024-07-13,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.74319,NW,1963.90563
18149,2024-07-13,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.46631,SE,1044.78086
18150,2024-07-13,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.62096,N,1731.89676
18151,2024-07-13,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.73041,W,880.59446
18152,2024-07-13,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,6.37549,N,0.0
18153,2024-07-13,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.2148,SW,1836.46606
18154,2024-07-13,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.71093,N,1969.98706
18155,2024-07-13,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,6.27485,N,0.0
18156,2024-07-13,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.17924,N,1693.93026
18157,2024-07-13,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.17386,NW,747.01799
18158,2024-07-13,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.42001,NE,804.93052
18159,2024-07-13,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.32616,N,1065.88615
18160,2024-07-13,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.75252,NW,1775.10081
18161,2024-07-13,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.46514,SE,1073.51889
18162,2024-07-13,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.9988,W,1496.09062
18163,2024-07-13,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.61954,NW,1735.7626
18164,2024-07-13,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.30555,N,871.43044
18165,2024-07-13,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.23411,SW,823.70903
18166,2024-07-13,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.28131,SE,1932.44752
18167,2024-07-13,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.47542,E,1517.02301
18168,2024-07-13,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.01982,S,1663.08427
18169,2024-07-13,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.26507,NE,820.48276
18170,2024-07-13,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.94287,S,1247.09529
18171,2024-07-13,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.03552,SE,1676.99354
18172,2024-07-13,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.31358,NW,1734.80293
18173,2024-07-13,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.6745,SE,898.62222
18174,2024-07-13,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.08637,W,1037.79023
18175,2024-07-13,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.06374,S,1835.49685
18176,2024-07-13,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.91829,NE,1498.33042
18177,2024-07-13,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.76341,W,674.28908
18178,2024-07-13,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.47554,W,1296.54565
18179,2024-07-13,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.4428,N,1447.38342
18180,2024-07-13,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.16037,E,808.1597
18181,2024-07-13,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.5032,NE,1049.51774
18182,2024-07-13,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.77915,NW,1265.63515
18183,2024-07-13,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.87972,NE,782.52265
18184,2024-07-13,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.55332,N,1441.53716
18185,2024-07-13,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.30676,SE,1817.06652
18186,2024-07-13,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.96551,E,747.18092
18187,2024-07-13,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.11827,NW,1907.19303
18188,2024-07-13,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.26472,W,1857.18198
18189,2024-07-13,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.94528,W,928.3462
18190,2024-07-13,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.83944,NE,734.49681
18191,2024-07-13,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.13938,NE,864.72239
18192,2024-07-13,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.38716,NE,1514.86562
18193,2024-07-13,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.89754,SE,743.42309
18194,2024-07-13,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.44635,NE,1939.06516
18195,2024-07-13,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.56343,SE,1566.71983
18196,2024-07-13,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.76786,E,1235.76443
18197,2024-07-13,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.52281,SW,1309.5643
18198,2024-07-13,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.34431,SE,894.62124
18199,2024-07-13,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.90642,W,1790.28518
18200,2024-07-13,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.19347,SW,1763.85751
